t1.id_epica,t1.periodo,codigo_proceso,t2.procedimiento,t2.actividad,matched_proc_codes,matched_codigo_arquetipo,matched_nombre_arquetipo
7033305.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,entregar respuesta segun ente legal ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,entregar respuesta a ente legal y cerrar requerimiento ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,cmt79radicar solicitud ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,atender requerimiento ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Atender requerimientos Clientes Tu360Movilidad,realizar investigación ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Atender requerimientos Clientes Tu360Movilidad,notificar al cliente ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Atender requerimientos Clientes Tu360Movilidad,m: gestión financiera p: conciliar transacciones y contabilidad de comisiones ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Atender requerimientos Clientes Tu360Movilidad,escalar requerimiento al aliado ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Atender requerimientos Clientes Tu360Movilidad,entregar respuesta al cliente ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Atender requerimientos Clientes Tu360Movilidad,c006 validar tiempos de entrega ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Atender requerimientos Clientes Tu360Movilidad,c005 validar requerimiento ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Atender Novedad,solicitar ajustes ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Atender Novedad,rechazar solicitud [act264] ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Atender Novedad,procesar solicitud [act238-2] ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Atender Novedad,notificar rechazo ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Atender Novedad,gestionar solicitud o novedad ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Atender Novedad,emitir mensaje [act146-2] ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Atender Novedad,c004 solicitar autorización ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Atender Novedad,c003: validar soportes de solicitud o novedad ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Atender Novedad,aprobar/gestionar solicitud o novedad ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Atender Novedad,aplicar cambio ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Administrar el servicio Ecosistemas,recibir solicitud servicio ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Administrar el servicio Ecosistemas,notificar partes interesadas ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Administrar el servicio Ecosistemas,m: cumplimiento de los servicios p: procesar operaciones del cliente en el contact center ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Administrar el servicio Ecosistemas,invocar proceso de eventos masivos ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Administrar el servicio Ecosistemas,enviar soportes faltantes ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Administrar el servicio Ecosistemas,elaborar informe o reporte [cmp86] ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Administrar el servicio Ecosistemas,efectuar cambios ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Administrar el servicio Ecosistemas,c001 validar solicitud ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Administrar el servicio Ecosistemas,atender requerimientos clientes y aliados ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Administrar el servicio Ecosistemas,atender requerimientos clientes tu360movildiad ,['T160598'],['ARQ005'],['Aplicar novedad']
7033305.0,2026Q1,T160668,Administrar el servicio Ecosistemas,atender requerimientos aliados tu360movilidad ,['T160598'],['ARQ005'],['Aplicar novedad']
6788253.0,2026Q1,FID080105,Controlar y Monitorear Políticas y Límites Riesgo de Mercado de Portafolios Fiduciaria,,['T160598'],['ARQ005'],['Aplicar novedad']
6788253.0,2026Q1,FID080105,Controlar y Monitorear Políticas y Límites Riesgo de Mercado de Portafolios Fiduciaria,m: gestión integral de riesgos p: identificar y medir riesgo de mercado de portafolios fiduciaria ,['T160598'],['ARQ005'],['Aplicar novedad']
6788253.0,2026Q1,FID080105,Controlar y Monitorear Políticas y Límites Riesgo de Mercado de Portafolios Fiduciaria,gestionar excesos / excepciones ,['T160598'],['ARQ005'],['Aplicar novedad']
6788253.0,2026Q1,FID080105,Controlar y Monitorear Políticas y Límites Riesgo de Mercado de Portafolios Fiduciaria,gestionar diferencias ,['T160598'],['ARQ005'],['Aplicar novedad']
6788253.0,2026Q1,FID080105,Controlar y Monitorear Políticas y Límites Riesgo de Mercado de Portafolios Fiduciaria,generar y enviar informes diarios ,['T160598'],['ARQ005'],['Aplicar novedad']
6788253.0,2026Q1,FID080105,Controlar y Monitorear Políticas y Límites Riesgo de Mercado de Portafolios Fiduciaria,c004: validar límites y politica de inversión para portafolios delegados ,['T160598'],['ARQ005'],['Aplicar novedad']
6788253.0,2026Q1,FID080105,Controlar y Monitorear Políticas y Límites Riesgo de Mercado de Portafolios Fiduciaria,c003: validar saldos contables vs var legal ,['T160598'],['ARQ005'],['Aplicar novedad']
6788253.0,2026Q1,FID080105,Controlar y Monitorear Políticas y Límites Riesgo de Mercado de Portafolios Fiduciaria,c001: validar límites y política de inversión para fondos de inversión colectiva ,['T160598'],['ARQ005'],['Aplicar novedad']
6788253.0,2026Q1,FID080105,Controlar y Monitorear Políticas y Límites Riesgo de Mercado de Portafolios Fiduciaria,c001: validar límites y política de inversión ,['T160598'],['ARQ005'],['Aplicar novedad']
6788253.0,2026Q1,FID080105,Controlar y Monitorear Políticas y Límites Riesgo de Mercado de Portafolios Fiduciaria,c004: validar límites y politicas de inversión para portafolios delegados ,['T160598'],['ARQ005'],['Aplicar novedad']
6788253.0,2026Q1,FID080105,Controlar y Monitorear Políticas y Límites Riesgo de Mercado de Portafolios Fiduciaria,c002: validar límites de var activo y absoluto ,['T160598'],['ARQ005'],['Aplicar novedad']
6788253.0,2026Q1,FID080105,Controlar y Monitorear Políticas y Límites Riesgo de Mercado de Portafolios Fiduciaria,c001: validar límites y políticas de inversión para fondos de inversión colectiva ,['T160598'],['ARQ005'],['Aplicar novedad']
6788253.0,2026Q1,FID080105,Controlar y Monitorear Políticas y Límites Riesgo de Mercado de Portafolios Fiduciaria,actualizar límites de riesgo de los portafolios ,['T160598'],['ARQ005'],['Aplicar novedad']
7040643.0,2026Q1,PAN040310,Atender novedades para canales digitales,apagar o encender el canal ,['T160598'],['ARQ005'],['Aplicar novedad']
7040643.0,2026Q1,PAN040310,Atender novedades para canales digitales,registrar cuenta ,['T160598'],['ARQ005'],['Aplicar novedad']
7040643.0,2026Q1,PAN040310,Atender novedades para canales digitales,recibir solicitud del canal ,['T160598'],['ARQ005'],['Aplicar novedad']
7040643.0,2026Q1,PAN040310,Atender novedades para canales digitales,radicar o monitoriar incidente ,['T160598'],['ARQ005'],['Aplicar novedad']
7040643.0,2026Q1,PAN040310,Atender novedades para canales digitales,desbloquear usuario ,['T160598'],['ARQ005'],['Aplicar novedad']
7040643.0,2026Q1,PAN040310,Atender novedades para canales digitales,consolidar información ,['T160598'],['ARQ005'],['Aplicar novedad']
7040643.0,2026Q1,PAN040310,Atender novedades para canales digitales,confirmar a la a la mesa de crisis ,['T160598'],['ARQ005'],['Aplicar novedad']
7040643.0,2026Q1,PAN040310,Atender novedades para canales digitales,c004: validar insumos ,['T160598'],['ARQ005'],['Aplicar novedad']
7040643.0,2026Q1,PAN040310,Atender novedades para canales digitales,solicitar correción ,['T160598'],['ARQ005'],['Aplicar novedad']
7040643.0,2026Q1,PAN040310,Atender novedades para canales digitales,recibir y generar insumos ,['T160621'],['ARQ002'],['Abrir producto']
7040643.0,2026Q1,PAN040310,Atender novedades para canales digitales,recibir solicitud de mailpoint ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7040643.0,2026Q1,PAN040310,Atender novedades para canales digitales,recibir solicitud ,['T160621'],['ARQ002'],['Abrir producto']
7040643.0,2026Q1,PAN040310,Atender novedades para canales digitales,m: cumplimiento de los servicios p: generar y transmitir reportes legales ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7040643.0,2026Q1,PAN040310,Atender novedades para canales digitales,gestionar con el comercial ,['T160621'],['ARQ002'],['Abrir producto']
7040643.0,2026Q1,PAN040310,Atender novedades para canales digitales,confirmar al comercial ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7040643.0,2026Q1,PAN040310,Atender novedades para canales digitales,c003:validar firma ,['T160621'],['ARQ002'],['Abrir producto']
7040643.0,2026Q1,PAN040310,Atender novedades para canales digitales,c002:validar solicitud ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7040643.0,2026Q1,PAN040310,Atender novedades para canales digitales,c001: verificar el ingreso al canal ,['T160621'],['ARQ002'],['Abrir producto']
7020499.0,2026Q1,PAN040705,Legalizar movimiento de Tarjeta de Crédito,c002 revisar consistencia de los saldos ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,verificar la contabilidad ,['T160621'],['ARQ002'],['Abrir producto']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,validar facturas ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,solicitar correción ,['T160621'],['ARQ002'],['Abrir producto']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,solicitar aplicación de registros ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,revisar reportes ,['T160621'],['ARQ002'],['Abrir producto']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,revisar conceptos de cobro ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,m: soporte organizacional p: procesar pago de factura de proveedores ,['T160621'],['ARQ002'],['Abrir producto']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,ejecutar correción ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,construir incoming ,['T160621'],['ARQ002'],['Abrir producto']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,compartir el proceso de conciliación realizado ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,c008: realizar conciliación contable ,['T160621'],['ARQ002'],['Abrir producto']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,c006: realizar conciliación transaccional ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,aprobar factura ,['T160621'],['ARQ002'],['Abrir producto']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,aplicar transacción de ajuste ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,aplicar registro en finacle ,['T160621'],['ARQ002'],['Abrir producto']
7020499.0,2026Q1,PAN040705,Legalizar movimiento de Tarjeta de Crédito,solicitar correción ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7020499.0,2026Q1,PAN040705,Legalizar movimiento de Tarjeta de Crédito,realizar ajustes ,['T160621'],['ARQ002'],['Abrir producto']
7020499.0,2026Q1,PAN040705,Legalizar movimiento de Tarjeta de Crédito,obtener insumos ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7020499.0,2026Q1,PAN040705,Legalizar movimiento de Tarjeta de Crédito,gestionar inconsistencias en cuentas ,['T160621'],['ARQ002'],['Abrir producto']
7020499.0,2026Q1,PAN040705,Legalizar movimiento de Tarjeta de Crédito,contabilizar movimientos ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7020499.0,2026Q1,PAN040705,Legalizar movimiento de Tarjeta de Crédito,c005 validar los ajustes ,['T160621'],['ARQ002'],['Abrir producto']
7020499.0,2026Q1,PAN040705,Legalizar movimiento de Tarjeta de Crédito,c004 verificar consistencia de saldos en cuentas ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7020499.0,2026Q1,PAN040705,Legalizar movimiento de Tarjeta de Crédito,c003 aprobar movimientos registrados en el sistema ,['T160621'],['ARQ002'],['Abrir producto']
7020499.0,2026Q1,PAN040705,Legalizar movimiento de Tarjeta de Crédito,c001 validar fechas de los insumos ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7020499.0,2026Q1,PAN040705,Legalizar movimiento de Tarjeta de Crédito,aprobar ajustes ,['T160621'],['ARQ002'],['Abrir producto']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,solicitar transacción de ajuste ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,solicitar registro pago factura ,['T160621'],['ARQ002'],['Abrir producto']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,solicitar corrección ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,reportar inconsistencias ,['T160621'],['ARQ002'],['Abrir producto']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,realizar ajustes ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,gestionar inconsistencias en cuentas ,['T160621'],['ARQ002'],['Abrir producto']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,descargar insumos ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,descargar factura ,['T160621'],['ARQ002'],['Abrir producto']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,contabilizar movimientos ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,conciliar cuentas temporales ,['T160621'],['ARQ002'],['Abrir producto']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,c007: validar los registros aplicados ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,c005 validar los ajustes ,['T160621'],['ARQ002'],['Abrir producto']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,c004 verificar consistencia de saldos en cuentas ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,c003 aprobar movimientos registrados en el sistema ,['T160621'],['ARQ002'],['Abrir producto']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,c002: validar los registros aplicados ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,c002 revisar consistencia de los saldos ,['T160621'],['ARQ002'],['Abrir producto']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,c001 validar fechas de los insumos ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,aprobar ajustes ,['T160621'],['ARQ002'],['Abrir producto']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,aplicar registro de corrección ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,aplicar registro ,['T160621'],['ARQ002'],['Abrir producto']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,analizar diferencias en saldos ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7020499.0,2026Q1,PAN040705,Procesar Compensación de Medios de Pago,analizar diferencias en las transacciones ,['T160621'],['ARQ002'],['Abrir producto']
7020499.0,2026Q1,PAN040705,Legalizar movimiento de Tarjeta de Crédito,ejecutar correción ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7020499.0,2026Q1,PAN040705,Legalizar movimiento de Tarjeta de Crédito,construir incoming ,['T160621'],['ARQ002'],['Abrir producto']
7020499.0,2026Q1,PAN040705,Legalizar movimiento de Tarjeta de Crédito,conciliar cuentas temporales ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7020499.0,2026Q1,PAN040705,Legalizar movimiento de Tarjeta de Crédito,compartir el proceso de conciliación realizado ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Crear o vincular personas Filiales del Exterior y Sucursal,armar expediente ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Vinculación gestionada por comercial,solicitar documentos obligatorios ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Vinculación gestionada por comercial,segmentar cliente ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Vinculación gestionada por comercial,recibir información[act266] ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Vinculación gestionada por comercial,realizar debida diligencia de listas de control ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Vinculación gestionada por comercial,realizar debida diligencia alto riesgo ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Vinculación gestionada por comercial,ingresar a la experiencia de vinculación ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Vinculación gestionada por comercial,gestionar inconsistencias [act191] ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Vinculación gestionada por comercial,generar formato de vinculación ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Vinculación gestionada por comercial,enviar información [act156] ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Vinculación gestionada por comercial,enviar formato de vinculación ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Vinculación gestionada por comercial,cerrar solicitud ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Vinculación gestionada por comercial,c012: validar listas de control internas ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Vinculación gestionada por comercial,c009:verificar autorizaciones y revocatorias ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Vinculación gestionada por comercial,c007: evaluar debida diligencia alto riesgo ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Vinculación gestionada por comercial,c003: validar identidad ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Vinculación gestionada por comercial,c002: validar documentos soporte ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Vinculación gestionada por comercial,c0010: evaluar la calificación de riesgo ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Vinculación Centralizada,recibir información[act266] ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Vinculación Centralizada,realizar gestión listas de control ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Vinculación Centralizada,radicar solicitud de vinculación ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Vinculación Centralizada,m: soporte organizacional p: administrar documentos filiales del exterior ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Vinculación Centralizada,enviar información [act156] ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Vinculación Centralizada,convertir información financiera ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Vinculación Centralizada,cerrar solicitud ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Vinculación Centralizada,c008:realizar perfil transaccional ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Crear o vincular personas Filiales del Exterior y Sucursal,vincular cliente ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Crear o vincular personas Filiales del Exterior y Sucursal,registrar datos ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Crear o vincular personas Filiales del Exterior y Sucursal,informar resultado [act209] ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Crear o vincular personas Filiales del Exterior y Sucursal,identificar tipo de vinculación ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Crear o vincular personas Filiales del Exterior y Sucursal,gestionar inconsistencia ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Crear o vincular personas Filiales del Exterior y Sucursal,entrevistar al potencial cliente ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Crear o vincular personas Filiales del Exterior y Sucursal,capturar datos ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Crear o vincular personas Filiales del Exterior y Sucursal,c011:confirmar identidad ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Crear o vincular personas Filiales del Exterior y Sucursal,c005: validar completitud de los requisitos ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Crear o vincular personas Filiales del Exterior y Sucursal,c004: gestionar busquedas ampliadas ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Crear o vincular personas Filiales del Exterior y Sucursal,c001: validar requisitos regulatorios ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Crear o vincular personas Filiales del Exterior y Sucursal,c001: validar existencia de la persona ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Crear o vincular personas Filiales del Exterior y Sucursal,adjuntar documentación ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Vinculación gestionada por comercial,recibir información [act266] ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Vinculación gestionada por comercial,radicar solicitud validación documental ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Vinculación gestionada por comercial,publicar documentos ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Vinculación gestionada por comercial,m: soporte organizacional p: administrar documentos filiales del exterior ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Vinculación gestionada por comercial,m: gestión de la relación con clientes p: evaluar alertas panamá y sucursal ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Vinculación gestionada por comercial,m: gestión de la relación con clientes p: evaluar alertas de clientes puerto rico ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Vinculación gestionada por comercial,firmar formato de vinculación ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Vinculación gestionada por comercial,finalizar operación [act086] ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Vinculación gestionada por comercial,entregar instrucciones y clausulas ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Vinculación gestionada por comercial,c008: realizar perfil transaccional ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Vinculación gestionada por comercial,c005: realizar busquedas ampliadas ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Vinculación gestionada por comercial,c004: validar listas de control ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Vinculación Centralizada,solicitar documentos obligatorios ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Vinculación Centralizada,segmentar cliente ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Vinculación Centralizada,realizar investigación ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Vinculación Centralizada,realizar debida diligencia alto riesgo ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Vinculación Centralizada,m: gestión de la relación con clientes p: evaluar alertas panamá y sucursal ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Vinculación Centralizada,m: gestión de la relación con clientes p: evaluar alertas de clientes puerto rico ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Vinculación Centralizada,gestionar inconsistencias [act191] ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Vinculación Centralizada,generar base ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Vinculación Centralizada,finalizar operación [act086] ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Vinculación Centralizada,cargar información [act066] ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Vinculación Centralizada,cargar base ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Vinculación Centralizada,c007: evaluar debida diligencia alto riesgo ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Vinculación Centralizada,c005: realizar busquedas ampliadas ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Vinculación Centralizada,c004: validar listas de control ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Vinculación Centralizada,c003: validar identidad ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Vinculación Centralizada,c002: validar documentos soporte ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
7022279.0,2026Q1,PAN050802,Crear o vincular personas Filiales del Exterior y Sucursal,vinculación gestionada por comercial ,['T160621'],['ARQ002'],['Abrir producto']
7022279.0,2026Q1,PAN050802,Crear o vincular personas Filiales del Exterior y Sucursal,vinculación centralizada ,['T160621'],['ARQ013'],['Ejecutar transacción monetaria']
